product link-href,product name,Description,Price,Vendor,Vendor Turnover,Vendor Expertise,Specification,Product image-src
https://www.udyogmitr.com/product/unicare-faucet-mounted-eye-face-wash-ufew-4,UNICARE Faucet Mounted Eye/Face Wash UFEW 4,"The Unicare combination Hand and Eye/Face Wash unit is ingeniously designed to integrate a faucet with a fully independent eyewash system. It allows for instant eye flushing through
a conveniently accessible lever. This space-saving, deck-mounted unit is ideal for laboratories. Furthermore, it ensures a continuous supply of water for eye/ face wash.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312291627_4246.jpg
https://www.udyogmitr.com/product/unicare-faucet-mounted-eye-face-wash-ufew-3,UNICARE Faucet Mounted Eye / Face Wash UFEW 3,"Faucet Mounted Eye / Face Wash

Simple & easy to use
Activate the eyewash in a single motion by pulling the front knob. 
Diverter Valve for Eyewash & Control Valve for Faucet a quarter turn Ball valve & knob at the bottom.
Mimics the operation of a conventional tap.
Outlet heads are adjustable and deliver soft water, without splashing.
Atomiser Heads:
SS Slim twin cushion flow atomizers having aerator filter and pop off dust covers,",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI, Supply: ½ BSP",https://www.udyogmitr.com/image/202312291623_713.jpg
https://www.udyogmitr.com/product/unicare-drench-hose-with-self-closing-valve-use1-a-t-css-304,UNICARE Drench Hose With Self Closing Valve USE1 A T CSS 304,"Eye/Face wash  Hand operated with Flexible Hose Pipe.

Convenient unit to wash any part of the body including eye/face.
Wall mounted with bracket.
Easily removable and activated on demand.

Atomiser Heads:
SS Slim twin cushion flow atomizers having aerator filter and pop off dust covers.

Activation:
Hand lever operated through squeeze Valve.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI, : , Supply: ½ BSP",https://www.udyogmitr.com/image/202312291617_8682.png
https://www.udyogmitr.com/product/unicare-drench-hose-with-self-closing-valve-use-1a-css304,UNICARE Drench Hose With Self Closing Valve USE 1A CSS304,"Product Information:
Body Spray  Wall Bracketed, Atomiser Heads:
Single SS cushion Flow atomiser head with POP off dust cover, Activation:
Hand lever operated through squeeze Valve",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI, Net Shipping Weight: 2 kg, Supply: ½ BSP",https://www.udyogmitr.com/image/202312291614_9991.png
https://www.udyogmitr.com/product/wall-mounted-push-plate-operated-use-1b-css304,Wall Mounted Push Plate Operated USE 1B CSS304,"Product Information:
Push Plate Operated  Wall Mounted,
Receptor Bowl:
SS Receptor Bowl resistant to damage from alkalies, salt solutions, oils, most acids,
Atomiser Heads: SS Slim twin cushion flow atomizers having aerator filter and pop off dust covers,
Activation: SS Push plate operated stay open SS Ball valve with SS Ball and Spindle",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI, Drain: 1 ¼ BSP, Net Shipping Weight: 3 kg, Supply: ½ BSP",https://www.udyogmitr.com/image/202312291611_2719.png
https://www.udyogmitr.com/product/unicare-wall-mounted-push-plate-operated-use-1b-gi,UNICARE Wall Mounted Push Plate Operated USE 1B GI,"Product Information:
Push Plate Operated  Wall Mounted, Receptor Bowl: 
High visibility Yellow Cycolac Receptor Bowl resistant to damage from alkalies, salt solutions, oils, most acids, Atomiser Heads:
Twin cushion-flow Cycolac Atomizer Heads in high visibility Yellow/Black with flip-flop dust covers that protect heads that automatically release with water pressure,
Activation:
Push plate operated stay open Brass Ball valve with Brass Ball and Spindle.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI, Drain: 1 ¼ BSP, Net Shipping Weight: 3 Kg, Supply: ½ BSP",https://www.udyogmitr.com/image/202312291607_5134.jpg
https://www.udyogmitr.com/product/unicare-pedestal-mounted-push-plate-foot-operated-with-protective-cover-use-1-css304,UNICARE Pedestal Mounted Push Plate/Foot Operated with Protective Cover USE 1 CSS304,"Product Information:
Push Plate / Pedal Operated with Protective Cover,

Receptor Bowl:
SS Receptor Bowl resistant to damage from alkalies, salt solutions, oils, most acids,

Atomiser Heads:
SS Slim twin cushion flow atomizers having aerator filter and pop off dust covers,

Activation:
SS Push plate / Foot Pedal operated stay open SS Ball valve with SS Ball and Spindle.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI, Drain: 1 ¼ BSP, Supply: ½ BSP",https://www.udyogmitr.com/image/202312291559_7956.png
https://www.udyogmitr.com/product/unicare-pedestal-mounted-push-plate-operated-use-1-css304,UNICARE Pedestal Mounted Push Plate Operated USE 1 CSS304,"Product Information:
Push Plate Operated,

Receptor Bowl:
SS Receptor Bowl resistant to damage from alkalies, salt solutions, oils, most acids,

Atomiser Heads:
SS Slim twin cushion flow atomizers having aerator filter and pop off dust covers,

Activation:
SS Push plate operated stay open SS Ball valve with SS Ball and Spindle.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI, Drain: 1 ¼ BSP, Net Shipping Weight: 8 Kg, Supply: ½ BSP",https://www.udyogmitr.com/image/202312291554_358.png
https://www.udyogmitr.com/product/unicare-pedestal-mounted-push-plate-operated-use-1-gi,Unicare Pedestal Mounted Push Plate Operated USE 1 Gi,"Product Information: 
Push plate operated along with Pedestal, 

Receptor Bowl: 
High visibility Yellow Cycolac Receptor Bowl resistant to damage from alkalies, salt solutions, oils, most acids,

Atomiser Heads:
Twin cushion-flow Cycolac Atomizer Heads in high visibility Yellow/Black with flip-flop dust covers that protect heads that automatically release with water pressure.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,"Recommended pressure: 30 PSI/ 2 kg/cm2, Drain: 1 ¼ BSP, Net Shipping Weight: 8 kg, Supply: ½ BSP",https://www.udyogmitr.com/image/202312291549_7340.png
https://www.udyogmitr.com/product/atlas-impact-resistant-gloves-topaz-code-kle-002-xl-r,ATLAS impact-resistant gloves - Topaz - Code: KLE-002-XL-R,"Our range of Topaz impact-resistant gloves, are featured with TPR along the back of the hands to deliver maximum protection from accidental impacts during various industrial jobs. Padded on the palm to dampen vibration, the liner is made of UHMWP blended materials to provide excellent cut resistance, without compromising on dexterity and comfort. These gloves are featured with a reinforced PVC thumb crotch for improved mechanical strength and long life cycle.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281528_8235.jpg
https://www.udyogmitr.com/product/atlas-flame-retardant-fabric-glove-arc-guardian-pro-code-wmh-006-xl-n,ATLAS flame retardant fabric glove - Arc Guardian Pro - Code: WMH-006-XL-N,"These gloves, made with permanently flame retardant fabric can either be worn directly or as an over glove above electric shock resistant glove and are available in different ATPV ratings and colours.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281526_561.jpg
https://www.udyogmitr.com/product/atlas-para-aramid-thread-glove-logan-code-ocb-002-xl-r,ATLAS para-aramid thread glove - Logan - Code: OCB-002-XL-R,"These gloves made with specially treated, sewn with 100% para-aramid thread are designed for usage as an over-glove to be worn with high voltage electrical shock resistant gloves. These gloves provide the required protection from abrasion, cut and punctures, thus enhancing safety, as well as the life of inner-gloves.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281524_7710.jpg
https://www.udyogmitr.com/product/atlas-seamless-knitted-glove-emerald-code-oba-001-u-g,ATLAS seamless knitted glove - Emerald - Code: OBA-001-U-G,"A heavy seamless knitted glove liner made with a blend of natural and man made fibres, featured with soft rubber capsules on the palm to dampen vibrations.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281521_5642.jpg
https://www.udyogmitr.com/product/atlas-high-quality-leather-glove-anti-vibration-quartz-code-oba-001-l-b,ATLAS high quality leather glove - Anti vibration - Quartz - Code: OBA-001-L-B,These gloves made of high quality leather are our standard anti-vibration solution. the long cuff with velcro attachment helps provide exceptional protection.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281518_6624.jpg
https://www.udyogmitr.com/product/atlas-coated-with-a-special-polyurethane-resin-acamar-pu-code-oab-001-l-g,ATLAS Coated with a special polyurethane resin - Acamar PU - Code: OAB-001-L-G,Coated with a special polyurethane resin our ACAMAR TM PU gloves provide excellent dexterity and sensitivity without compromise.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281516_7905.jpg
https://www.udyogmitr.com/product/atlas-standard-esd-gloves-acamar-code-kle-002-xl-r,ATLAS standard ESD gloves - Acamar - Code: KLE-002-XL-R,"Our standard ESD gloves, these extra fine knit seamless gloves are lint-free and ambidextrous.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281515_1652.jpg
https://www.udyogmitr.com/product/atlas-pvc-gloves-insu-line-code-cga-001-u-y,ATLAS PVC gloves - Insu-line - Code: CGA-001-U-Y,"When using PVC gloves in a cold environment or when handling cooled or moderately heated liquids, it is essential to use these insulating liners for added protection from thermal risks. NOTE: It is not recommended to use PVC gloves when handling objects of very high or very cold temperature.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281510_8895.jpg
https://www.udyogmitr.com/product/atlas-rough-surface-glove-crayfish-code-cfa-001-xl-o,ATLAS rough surface glove - Crayfish - Code: CFA-001-XL-O,"These gloves are specially processed to give them a very rough surface, providing exceptional slip resistance together with the excellent oil and chemical resistance of PVC.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281509_4382.jpg
https://www.udyogmitr.com/product/atlas-fully-coated-pvc-gloves-starfish-plus-code-ceb-005-xl-b,ATLAS fully-coated PVC gloves - Starfish Plus - Code: CEB-005-XL-B,Our double-dipped fully-coated PVC gloves lined with interlock-knitted cotton has a slip resistant surface and thick coating. These gloves provide good abrasion resistance and better grip in addition to oil and chemical resistance. Our unique extra long version with an additional 40cm PVC fabric cuff is an all-time favourite.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281507_7636.jpg
https://www.udyogmitr.com/product/atlas-fully-coated-pvc-gloves-starfish-code-cea-003-xl-y,ATLAS Fully coated PVC gloves - Starfish - Code: CEA-003-XL-Y,"Fully coated PVC gloves lined with interlock-knitted cotton are the most popular of products in our PVC range. Widely used for applications requiring protection from oils and liquid chemicals, they are available in different lengths.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281505_6611.jpg
https://www.udyogmitr.com/product/atlas-heavier-version-of-our-oyster-glove-oyster-xtra-code-cdb-001-xl-o,ATLAS heavier version of our OYSTER glove - Oyster Xtra - Code: CDB-001-XL-O,The heavier version of our OYSTER TM glove is 28 mil thick and is used for medium to heavy industrial applications.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281503_6231.jpg
https://www.udyogmitr.com/product/atlas-latex-gloves-with-inner-cotton-flock-lining-oyster-code-cda-003-xl-o,ATLAS latex gloves with inner cotton flock lining - Oyster - Code: CDA-003-XL-O,"Unsupported latex gloves with inner cotton flock lining are designed for high dexterity. Used in household as well as light industrial applications, these gloves are ideal for protection against water and certain chemicals",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281500_3466.jpg
https://www.udyogmitr.com/product/atlas-natural-latex-glove-seahorse-code-cca-002-xl-o,ATLAS natural latex glove - Seahorse - Code: CCA-002-XL-O,"Our SeahorseTM range of natural latex glove is soft, flexible and durable. These gloves are made with special materials and certified SAFE for preparation and handling of food suff. They are available in two thicknesses and in flock lined and unlined versions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281459_6799.jpg
https://www.udyogmitr.com/product/atlas-neoprene-gloves-shellfish-code-cha-001-xl-k,ATLAS neoprene gloves - Shellfish - Code: CHA-001-XL-K,Our unsupported neoprene gloves are available in one versatile version. They are ideal for handling a variety of chemicals.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281457_6303.jpg
https://www.udyogmitr.com/product/atlas-natural-latex-glove-catfish-code-cba-003-xl-b,ATLAS natural latex glove - Catfish - Code: CBA-003-XL-B,"A natural latex glove half-coated with neoprene, zigzag textured palm and inner cotton flock lining, which provides much of the same protection offered by the Shellfish TM gloves at economical costs.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281452_1632.jpg
https://www.udyogmitr.com/product/atlas-heavy-duty-unsupported-nitrile-gloves-coral-xtra-code-cab-003-xl-g-u,ATLAS Heavy duty unsupported nitrile gloves - Coral Xtra - Code: CAB-003-XL-G-U,"Heavy duty unsupported nitrile gloves with an inner cotton flock lining are designed for high protection when handling acids, petrochemicals, oils, greases, freons, hexane and various other chemicals.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281450_977.jpg
https://www.udyogmitr.com/product/atlas-unsupported-nitrile-glove-coral-code-caa-003-xl-g-u,ATLAS Unsupported nitrile glove - Coral - Code: CAA-003-XL-G-U,"Unsupported nitrile glove with an inner cotton flock lining are designed for high dexterity and are available in different thicknesses. They are ideal for handling acids, petrochemicals, oils, greases, freons, hexane and various other chemicals. The standard quality is made with materials compliant to FDA regulation for food contact.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281448_8669.jpg
https://www.udyogmitr.com/product/atlas-thick-seamless-knitted-cotton-gloves-ibuki-grand-pd-code-kec-004-u-r,ATLAS thick seamless-knitted cotton gloves - Ibuki Grand PD - Code: KEC-004-U-R,"A ""glove-in-glove"" construction made of two thick seamless-knitted cotton gloves, with PVC dots on the palm and fingers tp provide improved grip. This product provides moderate heat resistance and good dexterity for several household and industrial applications.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281444_7067.jpg
https://www.udyogmitr.com/product/atlas-multi-layered-glove-ranier-plus-liquid-pro-code-kle-002-xl-r,ATLAS multi layered glove - Ranier Plus Liquid Pro - Code: KLE-002-XL-R,"A multi layered glove designed with heat resistant aramid palm, heat and oil/chemical resistant middle layer, and 100% cotton liner layer is the most effective solution for applications involving risk of contact with hot liquid and semi liquid substances.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281203_3814.jpg
https://www.udyogmitr.com/product/atlas-leg-guards-ranier-shinguard-code-kld-008-u-r-f,ATLAS leg guards - Ranier Shinguard- Code: KLD-008-U-R-F,"These leg guards are made from grain or split leather, together with a combination of other textile materials and are available in different lengths and designs for protection of the leg",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281158_3730.jpg
https://www.udyogmitr.com/product/atlas-100-aluminised-sleeves-k2-forepro-code-ksh-003-u-a,ATLAS 100% aluminised sleeves - K2 Forepro - Code: KSH-003-U-A,"These 100% aluminised sleeves available in different lengths provide protection of the forearm, from high radiant temperature.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281156_1331.jpg
https://www.udyogmitr.com/product/atlas-aluminised-aramid-or-glass-fabric-gloves-k2-shine-code-kbd-004-l-r,ATLAS aluminised aramid or glass fabric gloves - K2 Shine - Code: KBD-004-L-R,These aluminised aramid or glass fabric gloves offer protection upto 1000o C of radiant heat and can withstand contact temperatures upto 700o C making it an excellent product for use near furnaces or other sources of high heat. the 5 finger construction provides high dexterity.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281154_1621.jpg
https://www.udyogmitr.com/product/atlas-seamless-knitted-basofil-glove-k2-plus-code-ksf-013-u-y-l,ATLAS seamless-knitted Basofil® glove - K2 Plus - Code: KSF-013-U-Y-L,"These 100% aramid gloves, with insulating material, available in different material combinations and lengths, offer protection from flames and contact temperatures upto 450o C. The 5 finger construction provides good dexterity.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281153_3800.jpg
https://www.udyogmitr.com/product/atlas-multi-layered-aramid-mittens-k2-grand-code-kse-005-u-y-c,ATLAS Multi layered aramid mittens - K2 Grand - Code: KSE-005-U-Y-C,"Multi layered aramid mittens, made with different heat resistant materials. These mittens are an ideal solutions for handling very hot objects, for short period of time where finger dexterity is not required",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281151_775.jpg
https://www.udyogmitr.com/product/atlas-leather-gloves-with-aramid-palm-ranier-plus-code-klb-005-u-y-u,ATLAS leather gloves with aramid palm - Ranier Plus - Code: KLB-005-U-Y-U,"These leather gloves with aramid palm are a popular solution for replacement of asbestos gloves for applications where protection is required from contact heat in the palm area. These gloves are available in different thicknesses of aramid, material combinations and lengths.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281150_5658.jpg
https://www.udyogmitr.com/product/atlas-cut-and-heat-resistant-glove-shasta-plus-code-kmb-104-u-r-f,ATLAS cut and heat resistant glove - Shasta Plus - Code: KMB-104-U-R-F,"A high quality, cut and heat resistant glove made with a combination of chromium tanned cow leather and seamless knitted heat/cut resistant liner. This product provides the high abrasion resistance of leather and heat resistance of the the inherent heat resistant materials used in the seamless knitted glove liners.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281144_3546.jpg
https://www.udyogmitr.com/product/atlas-seamless-knitted-cotton-gloves-ibuki-grand-code-keb-004-u-r,ATLAS seamless-knitted cotton gloves - Ibuki Grand - Code: KEB-004-U-R,"A ""glove-in-glove"" construction made of a thick seamless-knitted cotton gloves, this product provides moderate heat resistance and good dexterity for several household and industrial applications.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281142_2444.jpg
https://www.udyogmitr.com/product/atlas-outer-layer-of-basofil-melamine-and-inner-cotton-glove-annapurna-comfort-code-kbe-001-u-r,ATLAS outer layer of Basofil® melamine and inner cotton glove - Annapurna Comfort - Code: KBE-001-U-R,"Knitted with an outer layer of Basofil® melamine and inner cotton, these gloves provide protection from contact heat. The cotton plating inside absorbs skin moisture and therefore an ideal solution for working in hot and humid conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312281139_3400.jpg
https://www.udyogmitr.com/product/atlas-seamless-knitted-basofil-glove-annapurna-grand-code-kbd-004-l-r,ATLAS seamless-knitted Basofil® glove - Annapurna Grand - Code: KBD-004-L-R,"A ""glove-in-glove"" construction made of a thick seamless-knitted Basofil® glove and a seamless-knitted 100% cotton glove, this product provides excellent heat resistance for many heavy duty applications without compromising on dexterity.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271225_7579.jpg
https://www.udyogmitr.com/product/atlas-aramid-and-inner-cotton-gloves-everest-comfort-code-kah-001-u-y,ATLAS aramid and inner cotton gloves - Everest Comfort - Code: KAH-001-U-Y,"Knitted with an outer layer of aramid and inner cotton, these gloves provide protection from heat, cuts, scratches and other hazards. The cotton plating inside absorbs skin moisture and therefore an ideal solution for working in hot and humid conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271223_9665.jpg
https://www.udyogmitr.com/product/atlas-aramid-and-inner-cotton-sleeves-mc-kinley-code-kag-003-u-y-v,ATLAS aramid and inner cotton sleeves - Mc Kinley - Code: KAG-003-U-Y-V,"Knitted with an outer layer of aramid and inner cotton, these sleeves provide protection from heat, cuts, scratches and other hazards. The cotton plating inside absorbs skin moisture and therefore an ideal solution for working in hot and humid conditions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271216_5264.jpg
https://www.udyogmitr.com/product/atlas-seamless-knit-terry-gloves-ibuki-code-kea-002-u-r,ATLAS seamless-knit terry gloves - Ibuki - Code: KEA-002-U-R,100% cotton seamless-knit terry gloves with safety cuff provide excellent dexterity with heat resistance.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271214_5603.jpg
https://www.udyogmitr.com/product/atlas-hot-mill-gloves-fuji-code-kca-002-u-r,ATLAS hot mill gloves - Fuji - Code: KCA-002-U-R,"These hot mill gloves are a low cost alternative to asbestos gloves where protection is required from low heat risks. Available in two weights, the gloves are made with a brushed surface for increased insulation and a slip-on cuff for easy wear and removal.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271213_2133.jpg
https://www.udyogmitr.com/product/atlas-cow-grain-leather-glove-shasta-code-kma-001-u-g-s,ATLAS cow grain leather glove - Shasta - Code: KMA-001-U-G-S,"A ""combination"" product made from high quality cow grain leather glove and a seamless-knitted aramid glove, this product provides the user with the high abrasion resistance of grain leather and the high cut resistance of aramids with some heat resistance.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271211_2057.jpg
https://www.udyogmitr.com/product/atlas-full-split-leather-gloves-rainer-code-kla-005-xl-r-t,ATLAS full split leather gloves - Rainer - Code: KLA-005-XL-R-T,"These 14"" full split leather gloves are a popular heat resistant glove for welding applications. The two piece design and inner cotton lining make them comfortable for the user.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271209_6564.jpg
https://www.udyogmitr.com/product/atlas-esteron-sleeves-kilimanjaro-code-kgd-008-u-r,ATLAS ESTERON sleeves - Kilimanjaro - Code: KGD-008-U-R,"Our ESTERON sleeves are secured at the palm and provide protection from cuts, scratches and other hazards to the wrist and arm. The thumb-hole is a standard feature which allows non-slip usage.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271150_754.jpg
https://www.udyogmitr.com/product/atlas-pvc-dot-coating-on-these-esteron-gloves-kilimanjaro-pd-code-kgb-002-xxl-g,ATLAS PVC dot coating on these ESTERON gloves - Kilimanjaro PD - Code: KGB-002-XXL-G,"The PVC dot coating on these ESTERON TM gloves provides a good grip. Available in two weights, these gloves are ideal for the engineering industry.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271147_7940.jpg
https://www.udyogmitr.com/product/atlas-knitted-gloves-with-a-long-cuff-kilimanjaro-code-kfb-001-u-g-p,ATLAS knitted gloves with a long cuff  - Kilimanjaro - Code: KFB-001-U-G-P,Our standard ESTERON TM gloves ar ideal for use where resistance to mechanical hazards is needed. They are knitted with a long cuff for better wrist protection.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271145_2560.jpg
https://www.udyogmitr.com/product/atlas-seamless-knitted-gloves-st-helen-grip-code-kfc-009-xl-m,ATLAS seamless knitted gloves - St. Helen Grip - Code: KFC-009-XL-M,"These seamless knitted gloves, available in options of fine gauge steel wire and glass core, wrapped around highly specialized fibers provide the highest resistance to cut and dexterity. Ideal for use in applications where protection is needed against cut from knives and other sharp edged objects.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271143_8298.jpg
https://www.udyogmitr.com/product/atlas-seamless-knitted-sleeves-st-helen-forepro-code-kfd-003-u-g,ATLAS seamless knitted sleeves - St. Helen Forepro - Code: KFD-003-U-G,These seamless knitted sleeves begin at the wrist and are secured at the upper arm by the unique arm band feature. These sleeves provide excellent protection to the arm from cuts and are widely used in combination with the St. Helen TM Plus glove.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271142_5467.jpg
https://www.udyogmitr.com/product/atlas-seamless-knitted-gloves-st-helen-plus-code-kfb-001-u-g-p,ATLAS seamless knitted gloves - St. Helen Plus - Code: KFB-001-U-G-P,These seamless knitted gloves are made with a combination of fine gauge steel wire to provide the highest resistance to cut together with the highest level of dexterity. Ideal for use in applications where protection is needed against cut from knives and other sharp edged objects.,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271137_6886.jpg
https://www.udyogmitr.com/product/atlas-gloves-made-with-a-basofil-palm-annapurna-palm-code-kbc-001-l-r,ATLAS gloves made with a Basofil ® palm - Annapurna Palm - Code: KBC-001-L-R,"The most economical of our ANNAPURNA TM range, these gloves are made with a Basofil ® palm on a cotton twill hand.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312271135_8908.jpg
https://www.udyogmitr.com/product/atlas-aramid-knitted-glove-annapurna-plus-code-kbb-007-l-r,ATLAS aramid knitted glove - Annapurna Plus - Code: KBB-007-L-R,"These cut and sewn gloves made from a Basofil ® blend fabric and lined with insulating materials provide excellent heat resistance. Available in different lengths, it is a popular solution for moderate contact heat solutions.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312262150_3861.jpg
https://www.udyogmitr.com/product/atlas-aramid-knitted-glove-annapurna-code-kba-004-u-r,ATLAS aramid knitted glove - Annapurna - Code: KBA-004-U-R,Kinitted Aramids Gloves,As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312262148_5578.jpg
https://www.udyogmitr.com/product/atlas-composite-fabric-3-finger-glove-k2-650-code-ksd-001-u-g,ATLAS composite fabric 3-finger glove - K2 650 - Code: KSD-001-U-G,"Made using a composite fabric which can withstand temperatures of up to 650o C, this 3-finger glove can be used to handle high temperature objects for limited periods of time.",As per Requirement,Unique Safety, Rs 2 Crore, Personal Protective Equipment and Fire Fighting Equipments,:,https://www.udyogmitr.com/image/202312262143_6679.jpg
